timestamp;pv;wind;cap_do;cap_up;demand_el
2013-01-03 15:00:00+01:00;0,85455;19,90686379;3,152142262;12,70071256;10,51876187
2013-01-03 16:00:00+01:00;0;16,88127486;2,442589132;12,23255471;10,84512488
2013-01-03 17:00:00+01:00;0;14,7760793;3,616248886;12,53073998;14,09402898
2013-01-03 18:00:00+01:00;0;13,07432751;1,994589485;12,66410287;12,71796361
2013-01-03 19:00:00+01:00;0;14,60250442;4,579489017;11,86628016;13,12786226
2013-01-03 20:00:00+01:00;0;16,35332127;2,325938011;11,93873196;10,26968513
2013-01-03 21:00:00+01:00;0;16,62398332;2,693933663;12,35147284;9,598083394
2013-01-03 22:00:00+01:00;0;19,18365699;2,819024146;1,483204937;9,708896799
2013-01-03 23:00:00+01:00;0;19,81420112;1,584096772;1,483204937;8,241443934
2013-01-04 00:00:00+01:00;0;18,31338869;3,202730993;1,483204937;5,987743972
2013-01-04 01:00:00+01:00;0;17,95003774;3,383149411;1,483204937;6,469864812
2013-01-04 02:00:00+01:00;0;21,48024545;1,835410239;1,483204937;5,081165029
2013-01-04 03:00:00+01:00;0;21,34968726;2,040279528;1,483204937;4,281315702
2013-01-04 04:00:00+01:00;0;23,03067456;3,473725061;1,483204937;5,785732906
2013-01-04 05:00:00+01:00;0;24,44842649;1,516487315;1,483204937;3,505317071
2013-01-04 06:00:00+01:00;0;21,28337271;1,949231342;1,483205002;4,849728367
2013-01-04 07:00:00+01:00;0;21,10921759;2,442812759;1,483204937;6,495357069
2013-01-04 08:00:00+01:00;0;20,95632798;2,328761595;12,79709545;8,938450582
2013-01-04 09:00:00+01:00;0,200475;14,06977226;1,933962529;13,0552162;10,5853237
2013-01-04 10:00:00+01:00;0,5265;17,32387655;4,223924426;12,02728989;15,72222863
2013-01-04 11:00:00+01:00;0,3996;17,38235515;2,295263323;11,93789984;14,76496685
2013-01-04 12:00:00+01:00;0,548775;13,64720568;3,971249046;12,11669756;14,45879337
2013-01-04 13:00:00+01:00;0,5265;10,09442486;5,389528644;10,61095263;15,10430358
2013-01-04 14:00:00+01:00;0,319275;17,40379331;2,246053012;11,93447179;9,836362246
2013-01-04 15:00:00+01:00;0,10395;20,9990871;3,277032318;12,57722172;12,42803651
2013-01-04 16:00:00+01:00;0;24,88721723;3,064140312;12,78330891;11,6799736
2013-01-04 17:00:00+01:00;0;25,31602425;3,455865846;11,7699867;11,9365855
2013-01-04 18:00:00+01:00;0;25,31615258;2,178646841;12,29963866;10,01225404
2013-01-04 19:00:00+01:00;0;25,15798788;2,281416538;13,17538649;10,10708648
2013-01-04 20:00:00+01:00;0;25,10580379;2,17493609;13,32429777;9,265024744
2013-01-04 21:00:00+01:00;0;25,3159997;2,000263039;13,38389783;9,331558045
2013-01-04 22:00:00+01:00;0;25,31551209;2,291475235;1,483204937;9,31216489
2013-01-04 23:00:00+01:00;0;25,31585159;2,123959244;1,483204937;8,379007526
2013-01-05 00:00:00+01:00;0;25,31616034;3,21737292;1,483204937;6,097317774
2013-01-05 01:00:00+01:00;0;24,52211479;2,733119266;1,483204937;5,210240713
2013-01-05 02:00:00+01:00;0;22,06545226;3,825092913;1,483204937;6,005223327
2013-01-05 03:00:00+01:00;0;20,16699438;1,938772961;1,483204937;4,098741724
2013-01-05 04:00:00+01:00;0;17,46023891;2,445406737;1,483204937;4,668735639
2013-01-05 05:00:00+01:00;0;12,36510998;1,850246029;1,483204937;5,193733856
2013-01-05 06:00:00+01:00;0;7,887472725;1,758986433;1,483204937;7,398735686
2013-01-05 07:00:00+01:00;0;4,895015984;2,375787815;1,483204937;11,02099035
2013-01-05 08:00:00+01:00;0;2,994202315;2,557661471;8,882387359;10,70103559
2013-01-05 09:00:00+01:00;0,236925;1,679814087;3,714881048;8,12562071;11,02470234
2013-01-05 10:00:00+01:00;0,636525;0,787948116;3,930114483;7,318981315;11,18208262
2013-01-05 11:00:00+01:00;1,272375;0,604751965;2,157779212;9,050737745;8,168580818
2013-01-05 12:00:00+01:00;0,8154;0,324892417;2,767662369;9,024938414;8,576516338
2013-01-05 13:00:00+01:00;0,593325;0,174963702;2,114827423;9,024938414;6,950867578
2013-01-05 14:00:00+01:00;0,192375;0,137993304;1,858804646;9,381059767;5,610940079
2013-01-05 15:00:00+01:00;0,058725;0,089957222;3,121423186;8,331220803;6,504808638
2013-01-05 16:00:00+01:00;0;0,067008341;2,989515925;8,566876171;6,600783198
2013-01-05 17:00:00+01:00;0;0,034578984;1,924798537;9,519590268;6,649481069
2013-01-05 18:00:00+01:00;0;0,042174255;1,427834564;9,832331488;8,849114794
2013-01-05 19:00:00+01:00;0;0,038255845;1,530042364;9,950523827;11,49798959
2013-01-05 20:00:00+01:00;0;0,040785771;1,481070563;9,689770099;13,21116477
2013-01-05 21:00:00+01:00;0;0,04229415;2,86746778;9,007606715;13,98057883
2013-01-05 22:00:00+01:00;0;0,064568723;2,036026508;1,483204937;13,40222634
2013-01-05 23:00:00+01:00;0;0,113654415;1,579710004;1,483204937;7,947766894
2013-01-06 00:00:00+01:00;0;0,088231354;1,626391847;1,483204937;3,925292743
2013-01-06 01:00:00+01:00;0;0,012952876;2,953692536;1,483205002;5,634242657
2013-01-06 02:00:00+01:00;0;0,010912194;2,02435348;1,483204937;4,860665132
2013-01-06 03:00:00+01:00;0;0,967392302;2,394663851;1,483204937;4,636111991
2013-01-06 04:00:00+01:00;0;4,103789166;2,769210606;1,483204937;5,153235537
2013-01-06 05:00:00+01:00;0;9,335495799;1,411442998;1,483204937;5,104383186
2013-01-06 06:00:00+01:00;0;13,2844733;1,432325445;1,483204937;8,290861235
2013-01-06 07:00:00+01:00;0;14,31299234;3,212527263;1,483204937;11,82759576
2013-01-06 08:00:00+01:00;0;11,93910664;5,027790018;11,55047945;14,04325275
2013-01-06 09:00:00+01:00;0,155925;11,31772613;3,487799244;12,26207707;10,87288792
2013-01-06 10:00:00+01:00;0,451575;15,91385447;5,030502796;11,22898497;11,54856116
2013-01-06 11:00:00+01:00;0,3483;20,03887811;3,115326488;12,93641453;9,575792698
2013-01-06 12:00:00+01:00;0,481275;19,11216531;2,452388262;13,51246855;7,16204686
2013-01-06 13:00:00+01:00;0,37125;16,97755526;1,756674898;13,77169445;6,08864835
2013-01-06 14:00:00+01:00;0,2889;18,73674641;2,510475117;13,75653267;6,341381115
2013-01-06 15:00:00+01:00;0,096525;16,50926906;2,208201896;13,76459373;5,984183736
2013-01-06 16:00:00+01:00;0;11,57507812;1,931498335;14,01308518;6,669388418
2013-01-06 17:00:00+01:00;0;10,4696922;2,189562875;14,08255319;7,399154541
2013-01-06 18:00:00+01:00;0;9,556482156;2,564377645;13,06134176;8,902577736
2013-01-06 19:00:00+01:00;0;7,828587438;2,581422157;13,06158033;11,60472999
2013-01-06 20:00:00+01:00;0;7,065426946;2,379402252;12,80093299;12,82142778
2013-01-06 21:00:00+01:00;0;7,292388385;4,167650313;12,04756385;16,05774296
2013-01-06 22:00:00+01:00;0;6,941257362;4,953732987;1,483205002;16,58966746
2013-01-06 23:00:00+01:00;0;5,910119479;2,87948707;1,483204937;10,03625837
2013-01-07 00:00:00+01:00;0;4,560614065;1,677522977;1,483204937;4,013207542
2013-01-07 01:00:00+01:00;0;3,712389521;1,501134082;1,483204937;3,434784467
2013-01-07 02:00:00+01:00;0;3,625986741;1,523907583;1,483204937;3,336529438
2013-01-07 03:00:00+01:00;0;3,832553752;1,554415313;1,483204937;3,576361465
2013-01-07 04:00:00+01:00;0;3,251917189;1,551014301;1,483204937;3,486339197
2013-01-07 05:00:00+01:00;0;2,198700246;1,629649168;1,483204937;5,112901445
2013-01-07 06:00:00+01:00;0;1,793994771;1,810291409;1,483204937;8,172010946
2013-01-07 07:00:00+01:00;0;1,975595097;3,003016448;1,483204937;11,77738006
2013-01-07 08:00:00+01:00;0;2,23876393;2,887346794;6,191099079;11,81995258
2013-01-07 09:00:00+01:00;0,3996;1,919000964;2,42488732;5,956118428;9,648139539
2013-01-07 10:00:00+01:00;1,028025;1,646487848;4,091502971;5,345421542;10,12892986
2013-01-07 11:00:00+01:00;0,733725;1,123589257;2,302905983;6,64500936;7,360380124
2013-01-07 12:00:00+01:00;0,593325;1,127797464;3,10959074;5,833672809;8,123080674
2013-01-07 13:00:00+01:00;0,593325;1,244969068;3,027250516;5,804614271;7,218949872
2013-01-07 14:00:00+01:00;0,230175;0,792798448;2,232328731;5,710399098;5,775812571
2013-01-07 15:00:00+01:00;0,066825;0,620700107;3,151666996;6,4333398;6,450172512
2013-01-07 16:00:00+01:00;0;0,469151596;1,579244746;7,271160733;6,466720636
2013-01-07 17:00:00+01:00;0;0,643337053;1,495336984;7,486777019;8,414609042
2013-01-07 18:00:00+01:00;0;0,837739146;1,394230815;7,486777019;9,976636536
2013-01-07 19:00:00+01:00;0;0,775949079;1,523189582;7,486777019;11,1853981
2013-01-07 20:00:00+01:00;0;0,473964237;2,23515654;6,876589779;14,83242722
2013-01-07 21:00:00+01:00;0;0,337162956;2,513684997;6,313542684;12,8477816
2013-01-07 22:00:00+01:00;0;0,190980147;2,211243194;1,483205002;12,2654335
2013-01-07 23:00:00+01:00;0;0,125877988;1,760850192;1,483204937;8,580692607
2013-01-08 00:00:00+01:00;0;0,108124265;2,479100431;1,483204937;4,411024965
2013-01-08 01:00:00+01:00;0;0,064118422;1,975010591;1,483204937;3,755610923
2013-01-08 02:00:00+01:00;0;0,060373097;1,903760637;1,483204937;3,996277736
2013-01-08 03:00:00+01:00;0;0,056230569;2,189826666;1,483205002;3,861487296
2013-01-08 04:00:00+01:00;0;0,043731185;2,020115927;1,483204937;3,841039367
2013-01-08 05:00:00+01:00;0;0,069114412;1,711920829;1,483204937;4,844128771
2013-01-08 06:00:00+01:00;0;0,118700907;1,982598855;1,483204937;7,085505358
